-5.00000000003276E-06	-0.00000924989999999999	-2.49999999999972E-05
-6.000000000006E-06	-0.0000075959	-2.8000000000028E-05
-4.99999999997725E-06	-0.0000074526	-2.90000000000012E-05
-4.000000000004E-06	-0.0000050547	-2.8000000000028E-05
-2.000000000002E-06	-0.0000056814	-3.30000000000053E-05
-9.99999999973245E-07	-0.0000072494	-3.50000000000073E-05
2.000000000002E-06	-0.0000067567	-4.10000000000133E-05
4.99999999997725E-06	-0.0000064888	-4.30000000000153E-05
8.000000000008E-06	-0.0000071168	-4.2000000000042E-05
1.09999999999832E-05	-0.0000081844	-4.29999999999597E-05
1.49999999999872E-05	-0.0000069393	-4.59999999999905E-05
1.69999999999892E-05	-0.0000089112	-4.50000000000173E-05
1.6000000000016E-05	-0.0000076904	-4.59999999999905E-05
1.89999999999912E-05	-0.0000093085	-4.19999999999865E-05
1.89999999999912E-05	-0.0000078138	-4.59999999999905E-05
1.79999999999625E-05	-0.0000082578	-3.90000000000113E-05
1.69999999999892E-05	-0.0000091554	-3.70000000000093E-05
1.49999999999872E-05	-0.0000108933	-3.6000000000036E-05
1.49999999999872E-05	-0.0000102713	-3.19999999999765E-05
1.2000000000012E-05	-0.0000110748	-2.8000000000028E-05
1.39999999999585E-05	-0.0000129028	-2.09999999999932E-05
1.09999999999832E-05	-0.0000146865	-1.69999999999892E-05
9.99999999995449E-06	-0.0000166228	-1.2000000000012E-05
1.09999999999832E-05	-0.0000141775	-7.00000000003476E-06
1.29999999999852E-05	-0.000016263	0
1.09999999999832E-05	-0.0000152605	4.000000000004E-06
1.29999999999852E-05	-0.0000139603	1.2000000000012E-05
1.49999999999872E-05	-0.0000143372	1.59999999999605E-05
1.6000000000016E-05	-0.0000154926	1.59999999999605E-05
1.79999999999625E-05	-0.0000145442	2.29999999999952E-05
1.99999999999645E-05	-0.0000159718	2.90000000000012E-05
2.29999999999952E-05	-0.0000126764	2.90000000000012E-05
2.6000000000026E-05	-0.0000121543	3.50000000000073E-05
2.8000000000028E-05	-0.0000112746	3.50000000000073E-05
3.000000000003E-05	-0.000007728	3.79999999999825E-05
3.10000000000033E-05	-0.0000074153	4.19999999999865E-05
3.19999999999765E-05	-0.0000070492	4.70000000000193E-05
3.39999999999785E-05	-0.000005374	4.79999999999925E-05
3.50000000000073E-05	-0.0000049423	5.39999999999985E-05
3.59999999999805E-05	-0.0000039469	5.80000000000025E-05
3.49999999999517E-05	-0.00000168	6.09999999999777E-05
3.59999999999805E-05	-0.00000350419999999999	6.50000000000373E-05
3.69999999999537E-05	0.0000035889	6.80000000000125E-05
3.6000000000036E-05	0.0000025863	7.20000000000165E-05
3.79999999999825E-05	0.0000047352	7.29999999999897E-05
3.90000000000113E-05	0.000003991	7.49999999999917E-05
4.2000000000042E-05	0.0000022788	8.20000000000265E-05
4.50000000000173E-05	0.0000038153	8.40000000000285E-05
4.70000000000193E-05	0.00000454760000000001	8.7999999999977E-05
5.000000000005E-05	0.000004975	9.50000000000117E-05
5.30000000000253E-05	0.0000017788	9.89999999999602E-05
5.69999999999737E-05	0.00000336169999999999	0.000105000000000022
5.90000000000313E-05	0.00000280220000000001	0.000112000000000001
6.20000000000065E-05	0.0000037675	0.000111000000000028
6.30000000000353E-05	0.0000051924	0.000120999999999982
6.69999999999837E-05	0.0000044574	0.00012899999999999
7.00000000000145E-05	0.0000028794	0.000136000000000025
7.00000000000145E-05	0.0000052824	0.000141000000000002
7.09999999999877E-05	0.000002786	0.000152000000000041
7.09999999999877E-05	0.0000016172	0.000155999999999989
7.29999999999897E-05	7.08399999999995E-07	0.000165999999999999
7.50000000000473E-05	-8.03499999999993E-07	0.000172000000000005
7.60000000000205E-05	-4.22000000000004E-07	0.000180999999999987
7.60000000000205E-05	7.41100000000006E-07	0.000187999999999966
7.7999999999967E-05	-0.0000031128	0.000193999999999972
8.00000000000245E-05	-0.0000030679	0.000197999999999976
7.9999999999969E-05	-0.0000025724	0.000206000000000039
0.0000829999999999997	-0.0000022521	0.000209000000000015
8.3999999999973E-05	-0.00000357579999999999	0.000215999999999994
8.5999999999975E-05	-0.00000365990000000001	0.000221000000000027
8.7999999999977E-05	-0.000005094	0.000224999999999975
9.10000000000077E-05	-0.0000014415	0.000230000000000008
9.30000000000097E-05	-0.0000021597	0.000234999999999985
9.3999999999983E-05	-1.28549999999999E-06	0.000240999999999991
9.5999999999985E-05	-0.0000012728	0.00024200000000002
9.80000000000425E-05	-1.096E-06	0.000250000000000028
9.7999999999987E-05	-2.47500000000007E-07	0.000248999999999999
9.7999999999987E-05	-0.0000016679	0.000255000000000005
9.70000000000137E-05	7.22400000000012E-07	0.000259999999999982
9.90000000000157E-05	1.74229999999999E-06	0.000263999999999986
9.80000000000425E-05	1.0767E-06	0.00026200000000004
9.80000000000425E-05	0.0000011233	0.000263999999999986
9.80000000000425E-05	0.00000417569999999999	0.000271999999999994
9.80000000000425E-05	0.0000062291	0.000271000000000021
9.90000000000157E-05	0.00000784230000000001	0.000270999999999966
0.000100000000000045	0.0000073044	0.000272999999999968
9.9999999999989E-05	0.00000724019999999999	0.000269000000000019
9.9999999999989E-05	0.0000083275	0.000273999999999996
0.000101999999999991	0.000006576	0.000271999999999994
0.000102999999999964	0.0000095691	0.000273000000000023
0.00010300000000002	0.0000089308	0.000277000000000027
0.000102999999999964	0.00000624089999999999	0.000277000000000027
0.000105999999999995	0.00000768170000000001	0.000285000000000035
0.000105999999999995	0.00000574710000000001	0.000284000000000006
0.000105999999999995	0.000008345	0.000288999999999984
0.000105000000000022	0.0000061159	0.000292000000000014
0.000107000000000024	0.00000342159999999999	0.000299999999999967
0.000109999999999999	0.0000011085	0.000311999999999979
0.000109999999999999	1.13499999999998E-07	0.000317999999999985
0.000109999999999999	-7.90699999999992E-07	0.00032500000000002
0.000112000000000001	9.5669999999999E-07	0.00033099999999997
0.000112000000000001	-0.0000023381	0.000334999999999974
0.000112999999999974	-2.32929999999999E-06	0.000342000000000009
0.000114000000000003	-0.00000420089999999999	0.000347000000000042
0.000114000000000003	-2.50459999999999E-06	0.00035099999999999
0.000115000000000032	-2.49259999999999E-06	0.000360000000000027
0.000116000000000005	-0.00000409	0.000361999999999973
0.000116000000000005	-0.0000042356	0.000367000000000006
0.000116000000000005	-0.0000032694	0.000365999999999977
0.000118000000000007	-0.0000047389	0.000373999999999985
0.00011899999999998	-0.0000056165	0.000376000000000043
0.000120000000000009	-0.0000042597	0.000375999999999987
0.000121000000000038	-0.00000397970000000001	0.000379000000000018
0.000122000000000011	-1.82390000000001E-06	0.000380000000000047
0.000122000000000011	4.2170000000001E-07	0.000383999999999995
0.000122999999999984	-2.74340000000001E-06	0.000387000000000026
0.000123999999999957	0.0000012067	0.000386999999999971
0.000122000000000011	0.0000038235	0.000381999999999993
0.000123999999999957	0.0000048948	0.000385000000000024
0.000124999999999986	0.00000613439999999999	0.000387999999999999
0.000124000000000013	0.0000076688	0.000387999999999999
0.000124000000000013	0.0000101523	0.000390000000000001
0.000124000000000013	0.0000119434	0.000390000000000001
0.000125999999999959	0.000012232	0.000386999999999971
0.000126999999999988	0.0000152303	0.000387999999999999
0.000126000000000015	0.0000140308	0.000385000000000024
0.000127999999999961	0.0000149732	0.000388999999999973
0.000126999999999988	0.0000160939	0.000390000000000001
0.000128000000000017	0.0000169241	0.000390999999999975
0.000127999999999961	0.0000185537	0.000387000000000026
0.000128000000000017	0.000017695	0.000385999999999997
0.000128000000000017	0.000017504	0.000387999999999999
0.000128000000000017	0.0000207635	0.000394000000000005
0.000128000000000017	0.0000182177	0.000390999999999975
0.000126999999999988	0.0000194338	0.000393000000000032
0.000128000000000017	0.0000174363	0.000392999999999977
0.00012899999999999	0.0000159851	0.000400000000000011
0.00012899999999999	0.0000168509	0.000400999999999985
0.000129999999999963	0.0000177628	0.000406000000000017
0.00012899999999999	0.0000170186	0.000408999999999993
0.000130000000000019	0.000016279	0.000410000000000021
0.00012899999999999	0.0000145712	0.000412000000000023
0.00012899999999999	0.0000132567	0.000417000000000001
0.000129999999999963	0.0000123399	0.000421000000000005
0.000130000000000019	0.00000995020000000001	0.000423000000000007
0.000129999999999963	0.0000117476	0.000427000000000011
0.000132000000000021	0.00000832879999999999	0.000429000000000013
0.000130999999999992	0.0000085467	0.000429999999999986
0.000131999999999965	0.00000986139999999999	0.000431999999999988
0.000132000000000021	0.00000634259999999999	0.000433000000000017
0.000132000000000021	0.0000081471	0.000435000000000019
0.000133999999999967	0.0000090075	0.000435999999999992
0.000132999999999994	0.00000876929999999999	0.000435999999999992
0.000134999999999996	0.0000081996	0.000434999999999963
0.000133999999999967	0.0000076251	0.000435000000000019
0.000134999999999996	0.0000080466	0.000433000000000017
0.000134000000000023	0.0000099024	0.000434000000000045
0.000134999999999996	0.0000112587	0.000435000000000019
0.000134000000000023	0.0000122763	0.000433000000000017
0.000132999999999994	0.0000142046	0.000433000000000017
0.000134999999999996	0.0000140263	0.000434999999999963
0.000135999999999969	0.000015028	0.000435999999999992
0.000134999999999996	0.0000150737	0.000435000000000019
0.000134999999999996	0.0000178681	0.000432999999999961
0.000134999999999996	0.0000185979	0.00043399999999999
0.000133999999999967	0.0000195665	0.000429999999999986
0.000133999999999967	0.0000204552	0.000429999999999986
0.000136000000000025	0.0000213403	0.000425999999999982
0.000136000000000025	0.0000212652	0.000429999999999986
0.000136999999999998	0.0000216165	0.000430999999999959
0.000136999999999998	0.0000225853	0.000431000000000015
0.000136999999999998	0.0000198259	0.000430999999999959
0.000134999999999996	0.0000211931	0.000430999999999959
0.000134999999999996	0.000023591	0.000430999999999959
0.000135999999999969	0.0000246106	0.000428999999999957
0.000134999999999996	0.0000214281	0.00043399999999999
0.000135999999999969	0.0000211937	0.000435000000000019
0.000134999999999996	0.0000215881	0.000437999999999994
0.000134999999999996	0.0000205354	0.000438999999999967
0.000134999999999996	0.0000192279	0.000437999999999994
0.000136999999999998	0.0000194253	0.000444999999999973
0.000135999999999969	0.000018612	0.000447000000000031
0.000135999999999969	0.0000161618	0.000447000000000031
0.000136999999999998	0.0000188101	0.000448000000000004
0.000137999999999971	0.0000181445	0.000448999999999977
0.000137999999999971	0.0000149245	0.000448999999999977
0.000136999999999998	0.0000145922	0.000450000000000006
0.000139	0.0000140872	0.000451999999999952
0.000139	0.0000145394	0.000452999999999981
0.000139	0.0000126241	0.000451999999999952
0.000139999999999973	0.0000123455	0.000454999999999983
